Time,V(yk)
0,0
0.06,0
0.12,0
0.18,0
0.24,0
0.3,0
0.36,0
0.42,0
0.48,0
0.54,0
0.6,0
0.66,1.4718017578125
0.72,1.4718017578125
0.78,1.4718017578125
0.84,1.4718017578125
0.9,1.4718017578125
0.96,1.4718017578125
1.02,1.4718017578125
1.08,1.4718017578125
1.14,1.4718017578125
1.2,1.4718017578125
1.26,0.2431640625
1.32,0.2431640625
1.38,0.2431640625
1.44,0.2431640625
1.5,0.2431640625
1.56,0.2431640625
1.62,0.2431640625
1.68,0.2431640625
1.74,0.2431640625
1.8,0.2431640625
1.86,0.2431640625
1.92,1.3209228515625
1.98,1.3209228515625
2.04,1.3209228515625
2.1,1.3209228515625
2.16,1.3209228515625
2.22,1.3209228515625
2.28,1.3209228515625
2.34,1.3209228515625
2.4,1.3209228515625
2.46,1.3209228515625
2.52,0.4281005859375
2.58,0.4281005859375
2.64,0.4281005859375
2.7,0.4281005859375
2.76,0.4281005859375
2.82,0.4281005859375
2.88,0.4281005859375
2.94,0.4281005859375
3,0.4281005859375
3.06,0.4281005859375
3.12,0.4281005859375
3.18,1.21435546875
3.24,1.21435546875
3.3,1.21435546875
3.36,1.21435546875
3.42,1.21435546875
3.48,1.21435546875
3.54,1.21435546875
3.6,1.21435546875
3.66,1.21435546875
3.72,1.21435546875
3.78,0.5635986328125
3.84,0.5635986328125
3.9,0.5635986328125
3.96,0.5635986328125
4.02,0.5635986328125
4.08,0.5635986328125
4.14,0.5635986328125
4.2,0.5635986328125
4.26,0.5635986328125
4.32,0.5635986328125
4.38,1.140380859375
4.44,1.140380859375
4.5,1.140380859375
4.56,1.140380859375
4.62,1.140380859375
4.68,1.140380859375
4.74,1.140380859375
4.8,1.140380859375
4.86,1.140380859375
4.92,1.140380859375
4.98,1.140380859375
5.04,0.6654052734375
5.1,0.6654052734375
5.16,0.6654052734375
5.22,0.6654052734375
5.28,0.6654052734375
5.34,0.6654052734375
5.4,0.6654052734375
5.46,0.6654052734375
5.52,0.6654052734375
5.58,0.6654052734375
5.64,1.0887451171875
5.7,1.0887451171875
5.76,1.0887451171875
5.82,1.0887451171875
5.88,1.0887451171875
5.94,1.0887451171875
6,1.0887451171875
6.06,1.0887451171875
6.12,1.0887451171875
6.18,1.0887451171875
6.24,1.0887451171875
6.3,0.7423095703125
6.36,0.7423095703125
6.42,0.7423095703125
6.48,0.7423095703125
6.54,0.7423095703125
6.6,0.7423095703125
